regionCd,regionNm,siDoNm,siGunGuNm,umdNm,riNm,siDoCd,siGunGuCd,DongCd,riCd
4783037049, 경상북도 고령군 쌍림면 안림리,경상북도,고령군,쌍림면,안림리,47,830,37,49
4783037050, 경상북도 고령군 쌍림면 고곡리,경상북도,고령군,쌍림면,고곡리,47,830,37,50
4783037051, 경상북도 고령군 쌍림면 월막리,경상북도,고령군,쌍림면,월막리,47,830,37,51
4783037052, 경상북도 고령군 쌍림면 용리,경상북도,고령군,쌍림면,용리,47,830,37,52
4784000000, 경상북도 성주군,경상북도,성주군, , ,47,840,0,0
4784025000, 경상북도 성주군 성주읍,경상북도,성주군,성주읍, ,47,840,25,0
4784025021, 경상북도 성주군 성주읍 경산리,경상북도,성주군,성주읍,경산리,47,840,25,21
4784025022, 경상북도 성주군 성주읍 대흥리,경상북도,성주군,성주읍,대흥리,47,840,25,22
4784025023, 경상북도 성주군 성주읍 대황리,경상북도,성주군,성주읍,대황리,47,840,25,23
4784025024, 경상북도 성주군 성주읍 성산리,경상북도,성주군,성주읍,성산리,47,840,25,24
4784025025, 경상북도 성주군 성주읍 삼산리,경상북도,성주군,성주읍,삼산리,47,840,25,25
4784025026, 경상북도 성주군 성주읍 학산리,경상북도,성주군,성주읍,학산리,47,840,25,26
4784025027, 경상북도 성주군 성주읍 금산리,경상북도,성주군,성주읍,금산리,47,840,25,27
4784025028, 경상북도 성주군 성주읍 예산리,경상북도,성주군,성주읍,예산리,47,840,25,28
4784025029, 경상북도 성주군 성주읍 백전리,경상북도,성주군,성주읍,백전리,47,840,25,29
4784025030, 경상북도 성주군 성주읍 용산리,경상북도,성주군,성주읍,용산리,47,840,25,30
4784031000, 경상북도 성주군 선남면,경상북도,성주군,선남면, ,47,840,31,0
4784031034, 경상북도 성주군 선남면 용신리,경상북도,성주군,선남면,용신리,47,840,31,34
4784031035, 경상북도 성주군 선남면 도흥리,경상북도,성주군,선남면,도흥리,47,840,31,35
4784031036, 경상북도 성주군 선남면 선원리,경상북도,성주군,선남면,선원리,47,840,31,36
4784031037, 경상북도 성주군 선남면 소학리,경상북도,성주군,선남면,소학리,47,840,31,37
4784031038, 경상북도 성주군 선남면 도성리,경상북도,성주군,선남면,도성리,47,840,31,38
4784031039, 경상북도 성주군 선남면 동암리,경상북도,성주군,선남면,동암리,47,840,31,39
4784031040, 경상북도 성주군 선남면 취곡리,경상북도,성주군,선남면,취곡리,47,840,31,40
4784031041, 경상북도 성주군 선남면 신부리,경상북도,성주군,선남면,신부리,47,840,31,41
4784031042, 경상북도 성주군 선남면 성원리,경상북도,성주군,선남면,성원리,47,840,31,42
4784031043, 경상북도 성주군 선남면 문방리,경상북도,성주군,선남면,문방리,47,840,31,43
4784031044, 경상북도 성주군 선남면 오도리,경상북도,성주군,선남면,오도리,47,840,31,44
4784031045, 경상북도 성주군 선남면 관화리,경상북도,성주군,선남면,관화리,47,840,31,45
4784031046, 경상북도 성주군 선남면 유서리,경상북도,성주군,선남면,유서리,47,840,31,46
4784031047, 경상북도 성주군 선남면 명포리,경상북도,성주군,선남면,명포리,47,840,31,47
4784031048, 경상북도 성주군 선남면 장학리,경상북도,성주군,선남면,장학리,47,840,31,48
4784032000, 경상북도 성주군 용암면,경상북도,성주군,용암면, ,47,840,32,0
4784032040, 경상북도 성주군 용암면 덕평리,경상북도,성주군,용암면,덕평리,47,840,32,40
4784032041, 경상북도 성주군 용암면 본리리,경상북도,성주군,용암면,본리리,47,840,32,41
4784032042, 경상북도 성주군 용암면 상언리,경상북도,성주군,용암면,상언리,47,840,32,42
4784032043, 경상북도 성주군 용암면 용정리,경상북도,성주군,용암면,용정리,47,840,32,43
4784032044, 경상북도 성주군 용암면 선송리,경상북도,성주군,용암면,선송리,47,840,32,44
4784032045, 경상북도 성주군 용암면 용계리,경상북도,성주군,용암면,용계리,47,840,32,45
4784032046, 경상북도 성주군 용암면 사곡리,경상북도,성주군,용암면,사곡리,47,840,32,46
4784032047, 경상북도 성주군 용암면 동락리,경상북도,성주군,용암면,동락리,47,840,32,47
4784032048, 경상북도 성주군 용암면 기산리,경상북도,성주군,용암면,기산리,47,840,32,48
4784032049, 경상북도 성주군 용암면 운산리,경상북도,성주군,용암면,운산리,47,840,32,49
4784032050, 경상북도 성주군 용암면 문명리,경상북도,성주군,용암면,문명리,47,840,32,50
4784032053, 경상북도 성주군 용암면 중거리,경상북도,성주군,용암면,중거리,47,840,32,53
4784032054, 경상북도 성주군 용암면 마월리,경상북도,성주군,용암면,마월리,47,840,32,54
4784032055, 경상북도 성주군 용암면 계상리,경상북도,성주군,용암면,계상리,47,840,32,55
4784032056, 경상북도 성주군 용암면 대봉리,경상북도,성주군,용암면,대봉리,47,840,32,56
4784032057, 경상북도 성주군 용암면 상신리,경상북도,성주군,용암면,상신리,47,840,32,57
4784032058, 경상북도 성주군 용암면 죽전리,경상북도,성주군,용암면,죽전리,47,840,32,58
4784033000, 경상북도 성주군 수륜면,경상북도,성주군,수륜면, ,47,840,33,0
4784033035, 경상북도 성주군 수륜면 백운리,경상북도,성주군,수륜면,백운리,47,840,33,35
4784033036, 경상북도 성주군 수륜면 신파리,경상북도,성주군,수륜면,신파리,47,840,33,36
4784033037, 경상북도 성주군 수륜면 적송리,경상북도,성주군,수륜면,적송리,47,840,33,37
4784033038, 경상북도 성주군 수륜면 봉양리,경상북도,성주군,수륜면,봉양리,47,840,33,38
4784033039, 경상북도 성주군 수륜면 신정리,경상북도,성주군,수륜면,신정리,47,840,33,39
4784033040, 경상북도 성주군 수륜면 수성리,경상북도,성주군,수륜면,수성리,47,840,33,40
4784033041, 경상북도 성주군 수륜면 송계리,경상북도,성주군,수륜면,송계리,47,840,33,41
4784033042, 경상북도 성주군 수륜면 수륜리,경상북도,성주군,수륜면,수륜리,47,840,33,42
4784033043, 경상북도 성주군 수륜면 오천리,경상북도,성주군,수륜면,오천리,47,840,33,43
4784033044, 경상북도 성주군 수륜면 계정리,경상북도,성주군,수륜면,계정리,47,840,33,44
4784033045, 경상북도 성주군 수륜면 남은리,경상북도,성주군,수륜면,남은리,47,840,33,45
4784033046, 경상북도 성주군 수륜면 보월리,경상북도,성주군,수륜면,보월리,47,840,33,46
4784033047, 경상북도 성주군 수륜면 작은리,경상북도,성주군,수륜면,작은리,47,840,33,47
4784033048, 경상북도 성주군 수륜면 성리,경상북도,성주군,수륜면,성리,47,840,33,48
4784034000, 경상북도 성주군 가천면,경상북도,성주군,가천면, ,47,840,34,0
4784034030, 경상북도 성주군 가천면 창천리,경상북도,성주군,가천면,창천리,47,840,34,30
4784034031, 경상북도 성주군 가천면 화죽리,경상북도,성주군,가천면,화죽리,47,840,34,31
4784034032, 경상북도 성주군 가천면 동원리,경상북도,성주군,가천면,동원리,47,840,34,32
4784034033, 경상북도 성주군 가천면 마수리,경상북도,성주군,가천면,마수리,47,840,34,33
4784034034, 경상북도 성주군 가천면 법전리,경상북도,성주군,가천면,법전리,47,840,34,34
4784034035, 경상북도 성주군 가천면 신계리,경상북도,성주군,가천면,신계리,47,840,34,35
4784034036, 경상북도 성주군 가천면 용사리,경상북도,성주군,가천면,용사리,47,840,34,36
4784034037, 경상북도 성주군 가천면 금봉리,경상북도,성주군,가천면,금봉리,47,840,34,37
4784034038, 경상북도 성주군 가천면 중산리,경상북도,성주군,가천면,중산리,47,840,34,38
4784035000, 경상북도 성주군 금수면,경상북도,성주군,금수면, ,47,840,35,0
4784035028, 경상북도 성주군 금수면 광산리,경상북도,성주군,금수면,광산리,47,840,35,28
4784035029, 경상북도 성주군 금수면 명천리,경상북도,성주군,금수면,명천리,47,840,35,29
4784035030, 경상북도 성주군 금수면 어은리,경상북도,성주군,금수면,어은리,47,840,35,30
4784035031, 경상북도 성주군 금수면 후평리,경상북도,성주군,금수면,후평리,47,840,35,31
4784035032, 경상북도 성주군 금수면 봉두리,경상북도,성주군,금수면,봉두리,47,840,35,32
4784035033, 경상북도 성주군 금수면 무학리,경상북도,성주군,금수면,무학리,47,840,35,33
4784035034, 경상북도 성주군 금수면 영천리,경상북도,성주군,금수면,영천리,47,840,35,34
4784036000, 경상북도 성주군 대가면,경상북도,성주군,대가면, ,47,840,36,0
4784036030, 경상북도 성주군 대가면 칠봉리,경상북도,성주군,대가면,칠봉리,47,840,36,30
4784036031, 경상북도 성주군 대가면 옥성리,경상북도,성주군,대가면,옥성리,47,840,36,31
4784036032, 경상북도 성주군 대가면 용흥리,경상북도,성주군,대가면,용흥리,47,840,36,32
4784036033, 경상북도 성주군 대가면 흥산리,경상북도,성주군,대가면,흥산리,47,840,36,33
4784036034, 경상북도 성주군 대가면 옥련리,경상북도,성주군,대가면,옥련리,47,840,36,34
4784036035, 경상북도 성주군 대가면 금산리,경상북도,성주군,대가면,금산리,47,840,36,35
4784036036, 경상북도 성주군 대가면 옥화리,경상북도,성주군,대가면,옥화리,47,840,36,36
4784036037, 경상북도 성주군 대가면 대천리,경상북도,성주군,대가면,대천리,47,840,36,37
4784036038, 경상북도 성주군 대가면 도남리,경상북도,성주군,대가면,도남리,47,840,36,38
4784037000, 경상북도 성주군 벽진면,경상북도,성주군,벽진면, ,47,840,37,0
4784037031, 경상북도 성주군 벽진면 봉계리,경상북도,성주군,벽진면,봉계리,47,840,37,31
4784037032, 경상북도 성주군 벽진면 매수리,경상북도,성주군,벽진면,매수리,47,840,37,32
4784037033, 경상북도 성주군 벽진면 외기리,경상북도,성주군,벽진면,외기리,47,840,37,33
4784037034, 경상북도 성주군 벽진면 봉학리,경상북도,성주군,벽진면,봉학리,47,840,37,34
4784037035, 경상북도 성주군 벽진면 용암리,경상북도,성주군,벽진면,용암리,47,840,37,35
4784037036, 경상북도 성주군 벽진면 자산리,경상북도,성주군,벽진면,자산리,47,840,37,36
4784037037, 경상북도 성주군 벽진면 운정리,경상북도,성주군,벽진면,운정리,47,840,37,37
4784037038, 경상북도 성주군 벽진면 가암리,경상북도,성주군,벽진면,가암리,47,840,37,38
4784037039, 경상북도 성주군 벽진면 수촌리,경상북도,성주군,벽진면,수촌리,47,840,37,39
4784038000, 경상북도 성주군 초전면,경상북도,성주군,초전면, ,47,840,38,0
4784038032, 경상북도 성주군 초전면 대장리,경상북도,성주군,초전면,대장리,47,840,38,32
4784038033, 경상북도 성주군 초전면 칠선리,경상북도,성주군,초전면,칠선리,47,840,38,33
4784038034, 경상북도 성주군 초전면 용성리,경상북도,성주군,초전면,용성리,47,840,38,34
4784038035, 경상북도 성주군 초전면 문덕리,경상북도,성주군,초전면,문덕리,47,840,38,35
4784038036, 경상북도 성주군 초전면 자양리,경상북도,성주군,초전면,자양리,47,840,38,36
4784038037, 경상북도 성주군 초전면 고산리,경상북도,성주군,초전면,고산리,47,840,38,37
4784038038, 경상북도 성주군 초전면 월곡리,경상북도,성주군,초전면,월곡리,47,840,38,38
4784038039, 경상북도 성주군 초전면 소성리,경상북도,성주군,초전면,소성리,47,840,38,39
4784038040, 경상북도 성주군 초전면 용봉리,경상북도,성주군,초전면,용봉리,47,840,38,40
4784038041, 경상북도 성주군 초전면 봉정리,경상북도,성주군,초전면,봉정리,47,840,38,41
4784038042, 경상북도 성주군 초전면 동포리,경상북도,성주군,초전면,동포리,47,840,38,42
4784038043, 경상북도 성주군 초전면 어산리,경상북도,성주군,초전면,어산리,47,840,38,43
4784039000, 경상북도 성주군 월항면,경상북도,성주군,월항면, ,47,840,39,0
4784039031, 경상북도 성주군 월항면 대산리,경상북도,성주군,월항면,대산리,47,840,39,31
4784039032, 경상북도 성주군 월항면 유월리,경상북도,성주군,월항면,유월리,47,840,39,32
4784039033, 경상북도 성주군 월항면 안포리,경상북도,성주군,월항면,안포리,47,840,39,33
4784039034, 경상북도 성주군 월항면 용각리,경상북도,성주군,월항면,용각리,47,840,39,34
4784039035, 경상북도 성주군 월항면 보암리,경상북도,성주군,월항면,보암리,47,840,39,35
4784039036, 경상북도 성주군 월항면 장산리,경상북도,성주군,월항면,장산리,47,840,39,36
4784039037, 경상북도 성주군 월항면 수죽리,경상북도,성주군,월항면,수죽리,47,840,39,37
4784039038, 경상북도 성주군 월항면 지방리,경상북도,성주군,월항면,지방리,47,840,39,38
4784039039, 경상북도 성주군 월항면 인촌리,경상북도,성주군,월항면,인촌리,47,840,39,39
4785000000, 경상북도 칠곡군,경상북도,칠곡군, , ,47,850,0,0
4785025000, 경상북도 칠곡군 왜관읍,경상북도,칠곡군,왜관읍, ,47,850,25,0
4785025021, 경상북도 칠곡군 왜관읍 왜관리,경상북도,칠곡군,왜관읍,왜관리,47,850,25,21
4785025022, 경상북도 칠곡군 왜관읍 석전리,경상북도,칠곡군,왜관읍,석전리,47,850,25,22
4785025023, 경상북도 칠곡군 왜관읍 매원리,경상북도,칠곡군,왜관읍,매원리,47,850,25,23
4785025024, 경상북도 칠곡군 왜관읍 봉계리,경상북도,칠곡군,왜관읍,봉계리,47,850,25,24
4785025025, 경상북도 칠곡군 왜관읍 삼청리,경상북도,칠곡군,왜관읍,삼청리,47,850,25,25
4785025026, 경상북도 칠곡군 왜관읍 금산리,경상북도,칠곡군,왜관읍,금산리,47,850,25,26
4785025027, 경상북도 칠곡군 왜관읍 낙산리,경상북도,칠곡군,왜관읍,낙산리,47,850,25,27
4785025028, 경상북도 칠곡군 왜관읍 금남리,경상북도,칠곡군,왜관읍,금남리,47,850,25,28
4785025029, 경상북도 칠곡군 왜관읍 아곡리,경상북도,칠곡군,왜관읍,아곡리,47,850,25,29
4785025300, 경상북도 칠곡군 북삼읍,경상북도,칠곡군,북삼읍, ,47,850,25,300
4785025321, 경상북도 칠곡군 북삼읍 율리,경상북도,칠곡군,북삼읍,율리,47,850,25,321
4785025322, 경상북도 칠곡군 북삼읍 어로리,경상북도,칠곡군,북삼읍,어로리,47,850,25,322
4785025323, 경상북도 칠곡군 북삼읍 보손리,경상북도,칠곡군,북삼읍,보손리,47,850,25,323
4785025324, 경상북도 칠곡군 북삼읍 숭오리,경상북도,칠곡군,북삼읍,숭오리,47,850,25,324
4785025325, 경상북도 칠곡군 북삼읍 인평리,경상북도,칠곡군,북삼읍,인평리,47,850,25,325
4785025326, 경상북도 칠곡군 북삼읍 오평리,경상북도,칠곡군,북삼읍,오평리,47,850,25,326
4785025600, 경상북도 칠곡군 석적읍,경상북도,칠곡군,석적읍, ,47,850,25,600
4785025621, 경상북도 칠곡군 석적읍 성곡리,경상북도,칠곡군,석적읍,성곡리,47,850,25,621
4785025622, 경상북도 칠곡군 석적읍 중리,경상북도,칠곡군,석적읍,중리,47,850,25,622
4785025623, 경상북도 칠곡군 석적읍 남율리,경상북도,칠곡군,석적읍,남율리,47,850,25,623
4785025624, 경상북도 칠곡군 석적읍 포남리,경상북도,칠곡군,석적읍,포남리,47,850,25,624
4785025625, 경상북도 칠곡군 석적읍 중지리,경상북도,칠곡군,석적읍,중지리,47,850,25,625
4785025626, 경상북도 칠곡군 석적읍 반계리,경상북도,칠곡군,석적읍,반계리,47,850,25,626
4785025627, 경상북도 칠곡군 석적읍 망정리,경상북도,칠곡군,석적읍,망정리,47,850,25,627
4785025628, 경상북도 칠곡군 석적읍 도개리,경상북도,칠곡군,석적읍,도개리,47,850,25,628
4785031000, 경상북도 칠곡군 지천면,경상북도,칠곡군,지천면, ,47,850,31,0
4785031036, 경상북도 칠곡군 지천면 신리,경상북도,칠곡군,지천면,신리,47,850,31,36
4785031037, 경상북도 칠곡군 지천면 송정리,경상북도,칠곡군,지천면,송정리,47,850,31,37
4785031038, 경상북도 칠곡군 지천면 금호리,경상북도,칠곡군,지천면,금호리,47,850,31,38
4785031039, 경상북도 칠곡군 지천면 연화리,경상북도,칠곡군,지천면,연화리,47,850,31,39
4785031040, 경상북도 칠곡군 지천면 달서리,경상북도,칠곡군,지천면,달서리,47,850,31,40
4785031041, 경상북도 칠곡군 지천면 백운리,경상북도,칠곡군,지천면,백운리,47,850,31,41
4785031042, 경상북도 칠곡군 지천면 창평리,경상북도,칠곡군,지천면,창평리,47,850,31,42
4785031043, 경상북도 칠곡군 지천면 심천리,경상북도,칠곡군,지천면,심천리,47,850,31,43
4785031044, 경상북도 칠곡군 지천면 덕산리,경상북도,칠곡군,지천면,덕산리,47,850,31,44
4785031045, 경상북도 칠곡군 지천면 영오리,경상북도,칠곡군,지천면,영오리,47,850,31,45
4785031046, 경상북도 칠곡군 지천면 오산리,경상북도,칠곡군,지천면,오산리,47,850,31,46
4785031047, 경상북도 칠곡군 지천면 용산리,경상북도,칠곡군,지천면,용산리,47,850,31,47
4785031048, 경상북도 칠곡군 지천면 연호리,경상북도,칠곡군,지천면,연호리,47,850,31,48
4785031049, 경상북도 칠곡군 지천면 낙산리,경상북도,칠곡군,지천면,낙산리,47,850,31,49
4785031050, 경상북도 칠곡군 지천면 황학리,경상북도,칠곡군,지천면,황학리,47,850,31,50
4785032000, 경상북도 칠곡군 동명면,경상북도,칠곡군,동명면, ,47,850,32,0
4785032030, 경상북도 칠곡군 동명면 금암리,경상북도,칠곡군,동명면,금암리,47,850,32,30
4785032031, 경상북도 칠곡군 동명면 송산리,경상북도,칠곡군,동명면,송산리,47,850,32,31
4785032032, 경상북도 칠곡군 동명면 가천리,경상북도,칠곡군,동명면,가천리,47,850,32,32
4785032033, 경상북도 칠곡군 동명면 학명리,경상북도,칠곡군,동명면,학명리,47,850,32,33
4785032034, 경상북도 칠곡군 동명면 남원리,경상북도,칠곡군,동명면,남원리,47,850,32,34
4785032035, 경상북도 칠곡군 동명면 득명리,경상북도,칠곡군,동명면,득명리,47,850,32,35
4785032036, 경상북도 칠곡군 동명면 기성리,경상북도,칠곡군,동명면,기성리,47,850,32,36
4785032037, 경상북도 칠곡군 동명면 구덕리,경상북도,칠곡군,동명면,구덕리,47,850,32,37
4785032038, 경상북도 칠곡군 동명면 봉암리,경상북도,칠곡군,동명면,봉암리,47,850,32,38
4785033000, 경상북도 칠곡군 가산면,경상북도,칠곡군,가산면, ,47,850,33,0
4785033034, 경상북도 칠곡군 가산면 다부리,경상북도,칠곡군,가산면,다부리,47,850,33,34
4785033035, 경상북도 칠곡군 가산면 금화리,경상북도,칠곡군,가산면,금화리,47,850,33,35
4785033036, 경상북도 칠곡군 가산면 가산리,경상북도,칠곡군,가산면,가산리,47,850,33,36
4785033037, 경상북도 칠곡군 가산면 응추리,경상북도,칠곡군,가산면,응추리,47,850,33,37
4785033038, 경상북도 칠곡군 가산면 용수리,경상북도,칠곡군,가산면,용수리,47,850,33,38
4785033039, 경상북도 칠곡군 가산면 천평리,경상북도,칠곡군,가산면,천평리,47,850,33,39
4785033041, 경상북도 칠곡군 가산면 심곡리,경상북도,칠곡군,가산면,심곡리,47,850,33,41
4785033043, 경상북도 칠곡군 가산면 학하리,경상북도,칠곡군,가산면,학하리,47,850,33,43
4785033044, 경상북도 칠곡군 가산면 학상리,경상북도,칠곡군,가산면,학상리,47,850,33,44
4785033045, 경상북도 칠곡군 가산면 학산리,경상북도,칠곡군,가산면,학산리,47,850,33,45
4785033046, 경상북도 칠곡군 가산면 석우리,경상북도,칠곡군,가산면,석우리,47,850,33,46
4785033047, 경상북도 칠곡군 가산면 송학리,경상북도,칠곡군,가산면,송학리,47,850,33,47
4785036000, 경상북도 칠곡군 약목면,경상북도,칠곡군,약목면, ,47,850,36,0
4785036028, 경상북도 칠곡군 약목면 복성리,경상북도,칠곡군,약목면,복성리,47,850,36,28
4785036029, 경상북도 칠곡군 약목면 동안리,경상북도,칠곡군,약목면,동안리,47,850,36,29
4785036030, 경상북도 칠곡군 약목면 남계리,경상북도,칠곡군,약목면,남계리,47,850,36,30
4785036031, 경상북도 칠곡군 약목면 교리,경상북도,칠곡군,약목면,교리,47,850,36,31
4785036032, 경상북도 칠곡군 약목면 덕산리,경상북도,칠곡군,약목면,덕산리,47,850,36,32
4785036033, 경상북도 칠곡군 약목면 무림리,경상북도,칠곡군,약목면,무림리,47,850,36,33
4785036034, 경상북도 칠곡군 약목면 관호리,경상북도,칠곡군,약목면,관호리,47,850,36,34
4785037000, 경상북도 칠곡군 기산면,경상북도,칠곡군,기산면, ,47,850,37,0
4785037028, 경상북도 칠곡군 기산면 죽전리,경상북도,칠곡군,기산면,죽전리,47,850,37,28
4785037029, 경상북도 칠곡군 기산면 평복리,경상북도,칠곡군,기산면,평복리,47,850,37,29
4785037030, 경상북도 칠곡군 기산면 영리,경상북도,칠곡군,기산면,영리,47,850,37,30
4785037031, 경상북도 칠곡군 기산면 행정리,경상북도,칠곡군,기산면,행정리,47,850,37,31
4785037032, 경상북도 칠곡군 기산면 봉산리,경상북도,칠곡군,기산면,봉산리,47,850,37,32
4785037033, 경상북도 칠곡군 기산면 각산리,경상북도,칠곡군,기산면,각산리,47,850,37,33
4785037034, 경상북도 칠곡군 기산면 노석리,경상북도,칠곡군,기산면,노석리,47,850,37,34
4790000000, 경상북도 예천군,경상북도,예천군, , ,47,900,0,0
4790025000, 경상북도 예천군 예천읍,경상북도,예천군,예천읍, ,47,900,25,0
4790025021, 경상북도 예천군 예천읍 노하리,경상북도,예천군,예천읍,노하리,47,900,25,21
4790025022, 경상북도 예천군 예천읍 노상리,경상북도,예천군,예천읍,노상리,47,900,25,22
4790025023, 경상북도 예천군 예천읍 백전리,경상북도,예천군,예천읍,백전리,47,900,25,23
4790025024, 경상북도 예천군 예천읍 동본리,경상북도,예천군,예천읍,동본리,47,900,25,24
4790025025, 경상북도 예천군 예천읍 남본리,경상북도,예천군,예천읍,남본리,47,900,25,25
4790025026, 경상북도 예천군 예천읍 서본리,경상북도,예천군,예천읍,서본리,47,900,25,26
4790025027, 경상북도 예천군 예천읍 대심리,경상북도,예천군,예천읍,대심리,47,900,25,27
4790025028, 경상북도 예천군 예천읍 석정리,경상북도,예천군,예천읍,석정리,47,900,25,28
4790025029, 경상북도 예천군 예천읍 지내리,경상북도,예천군,예천읍,지내리,47,900,25,29
4790025031, 경상북도 예천군 예천읍 왕신리,경상북도,예천군,예천읍,왕신리,47,900,25,31
4790025032, 경상북도 예천군 예천읍 청복리,경상북도,예천군,예천읍,청복리,47,900,25,32
4790025033, 경상북도 예천군 예천읍 통명리,경상북도,예천군,예천읍,통명리,47,900,25,33
4790025034, 경상북도 예천군 예천읍 우계리,경상북도,예천군,예천읍,우계리,47,900,25,34
4790025035, 경상북도 예천군 예천읍 갈구리,경상북도,예천군,예천읍,갈구리,47,900,25,35
4790025036, 경상북도 예천군 예천읍 생천리,경상북도,예천군,예천읍,생천리,47,900,25,36
4790025037, 경상북도 예천군 예천읍 용산리,경상북도,예천군,예천읍,용산리,47,900,25,37
4790025038, 경상북도 예천군 예천읍 고평리,경상북도,예천군,예천읍,고평리,47,900,25,38
4790025039, 경상북도 예천군 예천읍 상동리,경상북도,예천군,예천읍,상동리,47,900,25,39
4790031000, 경상북도 예천군 용문면,경상북도,예천군,용문면, ,47,900,31,0
4790031039, 경상북도 예천군 용문면 상금곡리,경상북도,예천군,용문면,상금곡리,47,900,31,39
4790031040, 경상북도 예천군 용문면 하금곡리,경상북도,예천군,용문면,하금곡리,47,900,31,40
4790031041, 경상북도 예천군 용문면 성현리,경상북도,예천군,용문면,성현리,47,900,31,41
4790031042, 경상북도 예천군 용문면 덕신리,경상북도,예천군,용문면,덕신리,47,900,31,42
4790031043, 경상북도 예천군 용문면 방송리,경상북도,예천군,용문면,방송리,47,900,31,43
4790031044, 경상북도 예천군 용문면 노사리,경상북도,예천군,용문면,노사리,47,900,31,44
4790031045, 경상북도 예천군 용문면 구계리,경상북도,예천군,용문면,구계리,47,900,31,45
4790031046, 경상북도 예천군 용문면 죽림리,경상북도,예천군,용문면,죽림리,47,900,31,46
4790031047, 경상북도 예천군 용문면 직리,경상북도,예천군,용문면,직리,47,900,31,47
4790031048, 경상북도 예천군 용문면 두천리,경상북도,예천군,용문면,두천리,47,900,31,48
4790031049, 경상북도 예천군 용문면 사부리,경상북도,예천군,용문면,사부리,47,900,31,49
4790031050, 경상북도 예천군 용문면 내지리,경상북도,예천군,용문면,내지리,47,900,31,50
4790031051, 경상북도 예천군 용문면 원류리,경상북도,예천군,용문면,원류리,47,900,31,51
4790031052, 경상북도 예천군 용문면 선리,경상북도,예천군,용문면,선리,47,900,31,52
4790031053, 경상북도 예천군 용문면 능천리,경상북도,예천군,용문면,능천리,47,900,31,53
4790031054, 경상북도 예천군 용문면 제곡리,경상북도,예천군,용문면,제곡리,47,900,31,54
4790031055, 경상북도 예천군 용문면 대제리,경상북도,예천군,용문면,대제리,47,900,31,55
4790031056, 경상북도 예천군 용문면 하학리,경상북도,예천군,용문면,하학리,47,900,31,56
4790034000, 경상북도 예천군 감천면,경상북도,예천군,감천면, ,47,900,34,0
4790034036, 경상북도 예천군 감천면 포리,경상북도,예천군,감천면,포리,47,900,34,36
4790034037, 경상북도 예천군 감천면 덕율리,경상북도,예천군,감천면,덕율리,47,900,34,37
4790034038, 경상북도 예천군 감천면 관현리,경상북도,예천군,감천면,관현리,47,900,34,38
4790034039, 경상북도 예천군 감천면 천향리,경상북도,예천군,감천면,천향리,47,900,34,39
4790034040, 경상북도 예천군 감천면 진평리,경상북도,예천군,감천면,진평리,47,900,34,40
4790034041, 경상북도 예천군 감천면 벌방리,경상북도,예천군,감천면,벌방리,47,900,34,41
4790034042, 경상북도 예천군 감천면 수한리,경상북도,예천군,감천면,수한리,47,900,34,42
4790034043, 경상북도 예천군 감천면 현내리,경상북도,예천군,감천면,현내리,47,900,34,43
4790034044, 경상북도 예천군 감천면 증거리,경상북도,예천군,감천면,증거리,47,900,34,44
4790034045, 경상북도 예천군 감천면 돈산리,경상북도,예천군,감천면,돈산리,47,900,34,45
4790034046, 경상북도 예천군 감천면 유리,경상북도,예천군,감천면,유리,47,900,34,46
4790034047, 경상북도 예천군 감천면 미석리,경상북도,예천군,감천면,미석리,47,900,34,47
4790034048, 경상북도 예천군 감천면 대맥리,경상북도,예천군,감천면,대맥리,47,900,34,48
4790034049, 경상북도 예천군 감천면 장산리,경상북도,예천군,감천면,장산리,47,900,34,49
4790034050, 경상북도 예천군 감천면 마촌리,경상북도,예천군,감천면,마촌리,47,900,34,50
4790035000, 경상북도 예천군 보문면,경상북도,예천군,보문면, ,47,900,35,0
4790035034, 경상북도 예천군 보문면 미호리,경상북도,예천군,보문면,미호리,47,900,35,34
4790035035, 경상북도 예천군 보문면 신월리,경상북도,예천군,보문면,신월리,47,900,35,35
4790035036, 경상북도 예천군 보문면 승본리,경상북도,예천군,보문면,승본리,47,900,35,36
4790035037, 경상북도 예천군 보문면 간방리,경상북도,예천군,보문면,간방리,47,900,35,37
4790035038, 경상북도 예천군 보문면 독양리,경상북도,예천군,보문면,독양리,47,900,35,38
4790035039, 경상북도 예천군 보문면 옥천리,경상북도,예천군,보문면,옥천리,47,900,35,39
4790035040, 경상북도 예천군 보문면 기곡리,경상북도,예천군,보문면,기곡리,47,900,35,40
4790035041, 경상북도 예천군 보문면 우래리,경상북도,예천군,보문면,우래리,47,900,35,41
4790035042, 경상북도 예천군 보문면 산성리,경상북도,예천군,보문면,산성리,47,900,35,42
4790035043, 경상북도 예천군 보문면 오신리,경상북도,예천군,보문면,오신리,47,900,35,43
4790035044, 경상북도 예천군 보문면 수계리,경상북도,예천군,보문면,수계리,47,900,35,44
4790035045, 경상북도 예천군 보문면 작곡리,경상북도,예천군,보문면,작곡리,47,900,35,45
4790035046, 경상북도 예천군 보문면 오암리,경상북도,예천군,보문면,오암리,47,900,35,46
4790036000, 경상북도 예천군 호명면,경상북도,예천군,호명면, ,47,900,36,0
4790036037, 경상북도 예천군 호명면 본포리,경상북도,예천군,호명면,본포리,47,900,36,37
4790036038, 경상북도 예천군 호명면 원곡리,경상북도,예천군,호명면,원곡리,47,900,36,38
